date,count,mean,std,min,5%,50%,95%,max
2021-07-08,7.0,0.960546,0.048297,0.903768,0.907208,0.944069,1.02679,1.036824
2021-07-09,7.0,0.888706,0.0409,0.818541,0.832,0.899331,0.933897,0.936372
2021-07-10,7.0,0.83269,0.038819,0.766183,0.775112,0.84628,0.869199,0.871876
2021-07-11,7.0,0.790119,0.033936,0.741584,0.742855,0.806754,0.819765,0.820003
2021-07-12,7.0,0.758329,0.022834,0.724563,0.728436,0.765668,0.784707,0.789432
2021-07-13,7.0,0.733542,0.016147,0.719338,0.719419,0.728556,0.756116,0.756139
2021-07-14,7.0,0.714342,0.020964,0.671845,0.683456,0.718286,0.735558,0.739273
2021-07-15,7.0,0.701858,0.021809,0.662992,0.668207,0.709178,0.72088,0.7212
2021-07-16,7.0,0.695573,0.019342,0.664187,0.666976,0.701212,0.713908,0.715781
2021-07-17,7.0,0.694173,0.017238,0.66939,0.670936,0.699509,0.71175,0.712162
2021-07-18,7.0,0.697501,0.01451,0.679177,0.679425,0.703405,0.714314,0.717694
2021-07-19,7.0,0.705511,0.012195,0.688572,0.691336,0.703778,0.722111,0.726914
2021-07-20,7.0,0.719249,0.011622,0.704204,0.705347,0.720811,0.734765,0.739028
2021-07-21,7.0,0.73743,0.013107,0.716826,0.720124,0.736812,0.75444,0.758469
2021-07-22,7.0,0.75751,0.013642,0.730466,0.736942,0.757976,0.770145,0.771292
2021-07-23,7.0,0.779876,0.019773,0.750078,0.753716,0.78249,0.804397,0.808379
2021-07-24,7.0,0.804147,0.028175,0.776092,0.776327,0.797134,0.845586,0.854306
2021-07-25,7.0,0.82742,0.028977,0.79434,0.799436,0.815693,0.86834,0.868927
2021-07-26,7.0,0.849224,0.02323,0.817545,0.82358,0.83904,0.880296,0.881003
2021-07-27,7.0,0.870266,0.016487,0.844327,0.848606,0.869478,0.890438,0.890773
2021-07-28,7.0,0.892013,0.014724,0.86438,0.869501,0.895597,0.905381,0.906836
2021-07-29,7.0,0.913321,0.017357,0.885559,0.892179,0.913754,0.936114,0.944895
2021-07-30,7.0,0.93214,0.014715,0.909651,0.914838,0.930537,0.952365,0.958625
2021-07-31,7.0,0.949537,0.011905,0.936507,0.937913,0.945725,0.966965,0.968334
2021-08-01,7.0,0.966831,0.013359,0.955577,0.95579,0.960875,0.98755,0.991466
2021-08-02,7.0,0.983526,0.018464,0.965554,0.965813,0.979307,1.010337,1.016001
2021-08-03,7.0,0.996284,0.019017,0.975055,0.975624,0.998488,1.022122,1.025284
2021-08-04,7.0,1.004496,0.015253,0.984859,0.985748,1.009209,1.023461,1.026838
2021-08-05,7.0,1.009782,0.010998,0.994902,0.996115,1.010191,1.022594,1.023942
2021-08-06,7.0,1.013207,0.008941,0.998344,1.000375,1.016433,1.021458,1.021608
2021-08-07,7.0,1.014609,0.009804,0.992967,0.999702,1.018262,1.021204,1.021725
2021-08-08,7.0,1.014185,0.012172,0.987598,0.99574,1.016937,1.023092,1.024391
2021-08-09,7.0,1.012645,0.013272,0.984004,0.99267,1.015629,1.023258,1.02528
2021-08-10,7.0,1.012436,0.010437,0.991182,0.996829,1.014339,1.022493,1.024829
2021-08-11,7.0,1.012256,0.007642,1.000304,1.001956,1.013064,1.021739,1.024385
2021-08-12,7.0,1.011573,0.006918,1.001435,1.003215,1.011355,1.020996,1.023949
2021-08-13,7.0,1.010399,0.009122,0.997087,0.998718,1.011218,1.022101,1.023519
2021-08-14,7.0,1.008764,0.012953,0.992753,0.994243,1.006647,1.026552,1.028033
2021-08-15,7.0,1.006618,0.017258,0.988419,0.989774,1.001704,1.032534,1.037185
2021-08-16,7.0,1.003177,0.020357,0.984072,0.985297,0.996797,1.034722,1.043447
2021-08-17,7.0,0.997489,0.01802,0.981158,0.981819,0.991909,1.025206,1.033344
2021-08-18,7.0,0.992979,0.01378,0.980162,0.981122,0.98705,1.014135,1.020971
2021-08-19,7.0,0.990385,0.009554,0.980226,0.980793,0.989865,1.00464,1.008969
2021-08-20,7.0,0.989744,0.008518,0.978992,0.97998,0.986823,1.000658,1.002131
2021-08-21,7.0,0.991139,0.012423,0.974318,0.976794,0.98683,1.007944,1.009784
2021-08-22,7.0,0.994132,0.018769,0.96787,0.969727,0.996693,1.015884,1.017453
2021-08-23,7.0,0.998999,0.023819,0.964588,0.966494,1.006705,1.023809,1.025094
2021-08-24,7.0,1.005599,0.025474,0.967911,0.970255,1.016792,1.029968,1.030231
2021-08-25,7.0,1.010001,0.024528,0.973532,0.97566,1.020843,1.033038,1.034616
2021-08-26,7.0,1.010958,0.022276,0.97931,0.981208,1.009979,1.036202,1.036886
2021-08-27,7.0,1.008237,0.019691,0.985225,0.986877,1.004641,1.035847,1.042242
2021-08-28,7.0,1.001014,0.014096,0.986977,0.9875,0.995898,1.020288,1.021003
2021-08-29,7.0,0.990575,0.011911,0.972985,0.973862,0.996382,1.002306,1.00376
2021-08-30,7.0,0.977655,0.015142,0.957244,0.959509,0.97297,0.997335,1.000989
2021-08-31,7.0,0.962355,0.016853,0.941312,0.943533,0.957227,0.985568,0.989414
2021-09-01,7.0,0.947273,0.018574,0.924807,0.925375,0.946442,0.972103,0.975426
2021-09-02,7.0,0.933674,0.020162,0.900284,0.906748,0.934414,0.958589,0.961427
2021-09-03,7.0,0.92197,0.0221,0.878901,0.890169,0.921831,0.944891,0.947272
2021-09-04,7.0,0.914065,0.017472,0.881993,0.88748,0.918493,0.930866,0.93281
