date,count,mean,std,min,5%,50%,95%,max
2021-05-17,7.0,0.83263,0.042473,0.768715,0.772952,0.83581,0.876491,0.881252
2021-05-18,7.0,0.843063,0.047282,0.774229,0.776864,0.859317,0.891649,0.897958
2021-05-19,7.0,0.846657,0.047091,0.781953,0.782578,0.852957,0.896581,0.901353
2021-05-20,7.0,0.842383,0.03884,0.78608,0.787436,0.856766,0.880317,0.885866
2021-05-21,7.0,0.835467,0.032923,0.788506,0.789313,0.840807,0.865074,0.866362
2021-05-22,7.0,0.826756,0.031934,0.786934,0.788081,0.830462,0.868272,0.873375
2021-05-23,7.0,0.813642,0.029648,0.784886,0.78576,0.804399,0.854394,0.856558
2021-05-24,7.0,0.798062,0.030649,0.756612,0.761184,0.791906,0.835686,0.836333
2021-05-25,7.0,0.782024,0.037096,0.726654,0.729208,0.79376,0.81768,0.821113
2021-05-26,7.0,0.770206,0.040334,0.699845,0.708133,0.782485,0.802782,0.804258
2021-05-27,7.0,0.764397,0.035644,0.702098,0.712538,0.781435,0.798162,0.800646
2021-05-28,7.0,0.759911,0.034229,0.715773,0.716132,0.764235,0.798853,0.804867
2021-05-29,7.0,0.756792,0.041246,0.682954,0.698893,0.769586,0.801766,0.81027
2021-05-30,7.0,0.761162,0.045684,0.685075,0.694578,0.767663,0.810438,0.81721
2021-05-31,7.0,0.773506,0.050594,0.698928,0.704653,0.783491,0.826386,0.826602
2021-06-01,7.0,0.791051,0.058648,0.720314,0.722288,0.785788,0.856859,0.859194
2021-06-02,7.0,0.806167,0.062178,0.740264,0.743526,0.789348,0.887087,0.901016
2021-06-03,7.0,0.81446,0.051607,0.759112,0.759164,0.794392,0.883171,0.893389
2021-06-04,7.0,0.819925,0.039496,0.762458,0.769064,0.829017,0.866741,0.874573
2021-06-05,7.0,0.823569,0.044435,0.767498,0.774269,0.81733,0.889111,0.903969
2021-06-06,7.0,0.815882,0.041995,0.774771,0.775705,0.7979,0.875776,0.886414
2021-06-07,7.0,0.799142,0.037798,0.760605,0.7617,0.782053,0.851454,0.854554
2021-06-08,7.0,0.777567,0.037046,0.726491,0.733217,0.775016,0.826483,0.829035
2021-06-09,7.0,0.75512,0.039491,0.687081,0.700411,0.755443,0.803629,0.812287
2021-06-10,7.0,0.733765,0.044916,0.647873,0.666998,0.743653,0.781431,0.793658
2021-06-11,7.0,0.717006,0.041338,0.647311,0.660933,0.735235,0.762904,0.772751
2021-06-12,7.0,0.704934,0.037494,0.64975,0.65277,0.725363,0.742391,0.749052
2021-06-13,7.0,0.702647,0.024758,0.656436,0.663957,0.711322,0.723796,0.726694
2021-06-14,7.0,0.709802,0.018449,0.682036,0.685769,0.706474,0.732024,0.732109
2021-06-15,7.0,0.727798,0.029438,0.695077,0.696142,0.721727,0.763679,0.764646
2021-06-16,7.0,0.758684,0.050895,0.687429,0.695163,0.765466,0.822973,0.83245
2021-06-17,7.0,0.804373,0.071896,0.711584,0.719853,0.791508,0.895501,0.911624
2021-06-18,7.0,0.855309,0.08384,0.753114,0.759752,0.824915,0.955954,0.958656
2021-06-19,7.0,0.912106,0.093985,0.810527,0.814322,0.874664,1.041409,1.067086
2021-06-20,7.0,0.968343,0.083106,0.884018,0.884531,0.948319,1.082737,1.111696
2021-06-21,7.0,1.035145,0.061611,0.957569,0.963879,1.037891,1.120614,1.143039
2021-06-22,7.0,1.116152,0.04129,1.063889,1.070161,1.117317,1.170061,1.172237
2021-06-23,7.0,1.225589,0.07311,1.118951,1.136751,1.218983,1.324975,1.335422
2021-06-24,7.0,1.359272,0.169885,1.176846,1.190428,1.334128,1.598687,1.651856
2021-06-25,7.0,1.50744,0.242151,1.242216,1.260758,1.426848,1.86354,1.919798
2021-06-26,7.0,1.659937,0.26636,1.298909,1.359459,1.608211,2.041902,2.092036
2021-06-27,7.0,1.813521,0.219949,1.590973,1.595459,1.817979,2.126619,2.165979
2021-06-28,7.0,1.956107,0.14353,1.718793,1.765766,1.940745,2.138352,2.166694
2021-06-29,7.0,2.064728,0.065463,1.959327,1.969763,2.086082,2.1292,2.13801
2021-06-30,7.0,2.095299,0.110324,1.965457,1.975239,2.105168,2.232365,2.236449
2021-07-01,7.0,2.062419,0.175972,1.846229,1.851807,2.078275,2.244126,2.244581
2021-07-02,7.0,1.987527,0.21723,1.752396,1.752964,1.999266,2.204048,2.20408
2021-07-03,7.0,1.88577,0.229543,1.667155,1.670813,1.794465,2.148591,2.154335
2021-07-04,7.0,1.767033,0.208209,1.590562,1.593475,1.640529,2.062843,2.083759
2021-07-05,7.0,1.641269,0.15885,1.522667,1.525686,1.571945,1.892573,1.964764
2021-07-06,7.0,1.519134,0.073166,1.453102,1.457902,1.501938,1.629049,1.675511
2021-07-07,7.0,1.419313,0.032883,1.383746,1.386185,1.40458,1.466435,1.471718
2021-07-08,7.0,1.335352,0.031929,1.283921,1.292235,1.33364,1.375794,1.382648
2021-07-09,7.0,1.263123,0.037732,1.20648,1.214061,1.276587,1.305422,1.307907
2021-07-10,7.0,1.200245,0.041562,1.143288,1.14571,1.216513,1.242426,1.243087
2021-07-11,7.0,1.143078,0.043259,1.08429,1.086083,1.150849,1.189954,1.190261
2021-07-12,7.0,1.094463,0.04565,1.028768,1.034528,1.089697,1.145709,1.145739
2021-07-13,7.0,1.053936,0.045715,0.996436,1.000444,1.051127,1.107549,1.107746
2021-07-14,7.0,1.016804,0.047418,0.968326,0.969087,1.013666,1.07355,1.073945
2021-07-15,7.0,0.981129,0.050646,0.919308,0.925015,0.97791,1.042211,1.043051
2021-07-16,7.0,0.945661,0.054665,0.868097,0.878578,0.943151,1.011389,1.014164
2021-07-17,7.0,0.911372,0.058242,0.823926,0.836786,0.908464,0.981706,0.986563
2021-07-18,7.0,0.884757,0.050565,0.829686,0.831354,0.872963,0.952709,0.959627
2021-07-19,7.0,0.865412,0.039156,0.827236,0.829782,0.846518,0.923749,0.932801
2021-07-20,7.0,0.853278,0.032171,0.803466,0.812706,0.857579,0.894197,0.90555
2021-07-21,7.0,0.850093,0.033546,0.802642,0.806842,0.857906,0.885865,0.889525
2021-07-22,7.0,0.857043,0.042503,0.799267,0.804619,0.847529,0.90996,0.915749
2021-07-23,7.0,0.875229,0.050503,0.815002,0.817248,0.872272,0.937365,0.944901
2021-07-24,7.0,0.903466,0.052117,0.839118,0.840553,0.907727,0.965063,0.973442
2021-07-25,7.0,0.933426,0.047189,0.867111,0.870581,0.947973,0.980316,0.984337
2021-07-26,7.0,0.963273,0.03963,0.899885,0.905706,0.981007,0.998484,1.001143
2021-07-27,7.0,0.990097,0.030701,0.937229,0.945627,1.000351,1.023802,1.032338
2021-07-28,7.0,1.010688,0.022284,0.978573,0.984077,1.008501,1.041044,1.045688
2021-07-29,7.0,1.023286,0.021444,0.996251,0.998891,1.021166,1.054157,1.059721
2021-07-30,7.0,1.026582,0.023652,0.993006,0.998812,1.024845,1.058151,1.060365
2021-07-31,7.0,1.020932,0.019495,0.989757,0.993948,1.021418,1.043659,1.045928
2021-08-01,7.0,1.011046,0.015653,0.986496,0.989111,1.013956,1.025963,1.026639
2021-08-02,7.0,0.998665,0.011449,0.984268,0.985014,0.995676,1.013413,1.014496
2021-08-03,7.0,0.987279,0.008592,0.977542,0.978296,0.984828,0.999207,0.999848
2021-08-04,7.0,0.977833,0.012694,0.959619,0.960466,0.983882,0.991153,0.993592
2021-08-05,7.0,0.969786,0.021644,0.941563,0.941766,0.971859,0.996083,0.998878
2021-08-06,7.0,0.963635,0.031138,0.923131,0.924047,0.969666,1.00154,1.004203
2021-08-07,7.0,0.962391,0.035314,0.910889,0.918751,0.96743,1.007029,1.009547
2021-08-08,7.0,0.968378,0.031781,0.931089,0.933899,0.965147,1.012528,1.014889
2021-08-09,7.0,0.978907,0.027775,0.941956,0.948213,0.970993,1.016938,1.01867
2021-08-10,7.0,0.989085,0.029043,0.957418,0.958318,0.989244,1.021381,1.023073
2021-08-11,7.0,0.998605,0.038002,0.959819,0.960117,1.006424,1.051347,1.067344
2021-08-12,7.0,1.00998,0.05022,0.960554,0.963545,0.999682,1.086403,1.111754
2021-08-13,7.0,1.022559,0.062562,0.970869,0.974678,1.004748,1.121171,1.154811
2021-08-14,7.0,1.03005,0.069838,0.983369,0.984257,1.000183,1.138109,1.182187
2021-08-15,7.0,1.025781,0.051537,0.97965,0.984448,1.010684,1.105512,1.133404
2021-08-16,7.0,1.018178,0.033885,0.97411,0.979212,1.013922,1.06627,1.079984
2021-08-17,7.0,1.011912,0.024023,0.975645,0.978703,1.022581,1.036516,1.038293
2021-08-18,7.0,1.005075,0.028309,0.976088,0.976787,0.993552,1.043846,1.04729
2021-08-19,7.0,0.993901,0.034893,0.946349,0.952108,0.983524,1.039919,1.044708
2021-08-20,7.0,0.978889,0.040274,0.90489,0.919884,0.984126,1.022055,1.028674
2021-08-21,7.0,0.965164,0.046846,0.869065,0.891539,0.985172,1.003491,1.009295
2021-08-22,7.0,0.956933,0.043111,0.870116,0.888914,0.969738,0.990355,0.9905
2021-08-23,7.0,0.949376,0.038746,0.878321,0.891176,0.967799,0.985507,0.991238
2021-08-24,7.0,0.940756,0.034096,0.887621,0.894981,0.953564,0.977022,0.981823
2021-08-25,7.0,0.935197,0.028689,0.898047,0.899814,0.93491,0.968584,0.970638
2021-08-26,7.0,0.934444,0.021534,0.909609,0.910701,0.935499,0.961013,0.961719
2021-08-27,7.0,0.936447,0.016036,0.914684,0.916967,0.93355,0.955798,0.958183
2021-08-28,7.0,0.937525,0.016971,0.913492,0.916394,0.936169,0.959926,0.965861
2021-08-29,7.0,0.936404,0.026131,0.912262,0.912564,0.928839,0.976143,0.982242
2021-08-30,7.0,0.935843,0.037449,0.908631,0.909339,0.917988,0.993507,0.999202
2021-08-31,7.0,0.935239,0.047382,0.903092,0.903578,0.909678,1.006308,1.009331
2021-09-01,7.0,0.927462,0.047047,0.887395,0.891347,0.905246,1.00095,1.011216
2021-09-02,7.0,0.912028,0.035606,0.87069,0.878336,0.897621,0.966713,0.978726
2021-09-03,7.0,0.895072,0.024305,0.857484,0.866392,0.892443,0.928148,0.939998
2021-09-04,7.0,0.882192,0.012539,0.861373,0.864828,0.885231,0.897099,0.901459
2021-09-05,7.0,0.873455,0.026529,0.820186,0.832735,0.88103,0.896976,0.897447
2021-09-06,7.0,0.868368,0.054266,0.775672,0.78913,0.878673,0.921278,0.921817
2021-09-07,7.0,0.868708,0.084369,0.738393,0.749592,0.901101,0.948798,0.950475
2021-09-08,7.0,0.882338,0.099643,0.738179,0.749073,0.930707,0.978541,0.981449
2021-09-09,7.0,0.912556,0.097681,0.774225,0.788708,0.963319,1.009974,1.014162
2021-09-10,7.0,0.956812,0.082074,0.83808,0.84627,0.998368,1.03898,1.04296
2021-09-11,7.0,1.004206,0.056408,0.919806,0.921889,1.032125,1.051232,1.055069
2021-09-12,7.0,1.051931,0.042044,0.99783,1.003928,1.053097,1.111701,1.128511
2021-09-13,7.0,1.097017,0.072394,1.03154,1.036122,1.07599,1.208292,1.242523
2021-09-14,7.0,1.131362,0.115484,1.02641,1.03072,1.083818,1.300696,1.325616
