date,count,mean,std,min,5%,50%,95%,max,approx_up,approx_down,"R (combined, estimate)"
2022-03-23,28.0,0.76326775,0.030080462323605534,0.678549,0.7260462,0.763909,0.8142237499999999,0.826701,0.8142237499999999,0.7260462,0.763909
2022-03-24,28.0,0.74640825,0.03150637208756937,0.67441,0.6948222500000001,0.747798,0.7939841999999999,0.806083,0.7939841999999999,0.6948222500000001,0.747798
2022-03-25,28.0,0.73039175,0.032886985595031025,0.666531,0.67382895,0.737629,0.77514545,0.783101,0.77514545,0.67382895,0.737629
2022-03-26,28.0,0.7161982857142857,0.03380524079341144,0.641441,0.66123775,0.7268195,0.7575748,0.763951,0.7575748,0.66123775,0.7268195
2022-03-27,28.0,0.7050006428571428,0.03419929766791763,0.632518,0.6486294,0.7147735,0.74138575,0.751244,0.74138575,0.6486294,0.7147735
2022-03-28,28.0,0.6971627142857143,0.035635629385393504,0.630915,0.6388679500000001,0.7015450000000001,0.73810885,0.755726,0.73810885,0.6388679500000001,0.7015450000000001
2022-03-29,28.0,0.6931543214285716,0.0403766324839592,0.633533,0.6348834,0.6874404999999999,0.75863125,0.775794,0.75863125,0.6348834,0.6874404999999999
2022-03-30,28.0,0.6925590714285714,0.04798286344482871,0.63343,0.63670885,0.678538,0.7865648499999999,0.810419,0.7865648499999999,0.63670885,0.678538
2022-03-31,28.0,0.6933146071428572,0.05318248856485618,0.631144,0.6342882,0.6720345000000001,0.79840015,0.828208,0.79840015,0.6342882,0.6720345000000001
2022-04-01,28.0,0.6932246071428573,0.053053811505719285,0.622801,0.6294757,0.6724844999999999,0.7849184,0.815377,0.7849184,0.6294757,0.6724844999999999
2022-04-02,28.0,0.690624535714286,0.05032512791062633,0.615262,0.6210924,0.6843945,0.7852538,0.793659,0.7852538,0.6210924,0.6843945
2022-04-03,28.0,0.6844383571428571,0.04614583052728503,0.608776,0.6152119,0.689983,0.76446065,0.780811,0.76446065,0.6152119,0.689983
2022-04-04,28.0,0.6748017142857142,0.042374925916558975,0.605278,0.6116048000000001,0.686207,0.7390429000000001,0.763748,0.7390429000000001,0.6116048000000001,0.686207
2022-04-05,28.0,0.6626855357142858,0.03912903597782897,0.598542,0.6053955,0.671683,0.7098150000000001,0.744391,0.7098150000000001,0.6053955,0.671683
2022-04-06,28.0,0.6496325000000001,0.03873483273393505,0.582094,0.58919145,0.6616175,0.6870837,0.722237,0.6870837,0.58919145,0.6616175
2022-04-07,28.0,0.6377047499999999,0.04284330405060075,0.545319,0.5688350999999999,0.6523555,0.68840455,0.696628,0.68840455,0.5688350999999999,0.6523555
2022-04-08,28.0,0.6305872142857144,0.04699643284206054,0.530753,0.54249975,0.6435445,0.68748155,0.695581,0.68748155,0.54249975,0.6435445
2022-04-09,28.0,0.6300840357142856,0.04871098945479698,0.519664,0.53357845,0.6368725,0.69491625,0.705673,0.69491625,0.53357845,0.6368725
2022-04-10,28.0,0.6365508928571428,0.05047812151912159,0.515926,0.53823745,0.6364829999999999,0.70658615,0.721506,0.70658615,0.53823745,0.6364829999999999
2022-04-11,28.0,0.6512436785714286,0.05380306938170772,0.523,0.55210855,0.650408,0.7334675999999999,0.744517,0.7334675999999999,0.55210855,0.650408
2022-04-12,28.0,0.6741690714285714,0.05694104517567633,0.54843,0.5809725,0.674892,0.74677795,0.772122,0.74677795,0.5809725,0.674892
2022-04-13,28.0,0.7024420000000002,0.06053007117250192,0.604421,0.6081555000000001,0.722558,0.7792529,0.834997,0.7792529,0.6081555000000001,0.722558
2022-04-14,28.0,0.7325075714285713,0.06809120053141612,0.610749,0.63311575,0.7354335000000001,0.8406279999999999,0.859123,0.8406279999999999,0.63311575,0.7354335000000001
2022-04-15,28.0,0.755403607142857,0.06941569360680638,0.623156,0.6503203500000001,0.7440175,0.85241075,0.878557,0.85241075,0.6503203500000001,0.7440175
2022-04-16,28.0,0.7700337857142856,0.06425495448737477,0.647296,0.67824545,0.7627925,0.87184335,0.872573,0.87184335,0.67824545,0.7627925
2022-04-17,28.0,0.7820253214285714,0.05687850483530895,0.687829,0.70300885,0.7756015,0.8681711999999999,0.87333,0.8681711999999999,0.70300885,0.7756015
2022-04-18,28.0,0.7905144642857144,0.050116596335524774,0.71734,0.72034465,0.779551,0.8626150499999999,0.885431,0.8626150499999999,0.72034465,0.779551
2022-04-19,28.0,0.7961111071428572,0.04538030032247985,0.712821,0.73714165,0.7955925,0.8661873,0.875557,0.8661873,0.73714165,0.7955925
2022-04-20,28.0,0.8033175357142858,0.045256529726112764,0.711226,0.73025365,0.8023825,0.8706879499999999,0.885314,0.8706879499999999,0.73025365,0.8023825
2022-04-21,28.0,0.8161818214285715,0.0535262559636432,0.692369,0.7384754,0.809617,0.89779785,0.932526,0.89779785,0.7384754,0.809617
2022-04-22,28.0,0.8371225714285713,0.06722801152596625,0.709207,0.7645626,0.8233275,0.9442102,0.985774,0.9442102,0.7645626,0.8233275
2022-04-23,28.0,0.8627940357142856,0.08211767411667242,0.738786,0.7460862,0.862703,0.9851796,1.03312,0.9851796,0.7460862,0.862703
2022-04-24,28.0,0.8872201071428572,0.09111717164071169,0.723785,0.7460238,0.8999155,1.0243371000000001,1.033635,1.0243371000000001,0.7460238,0.8999155
2022-04-25,28.0,0.9101931428571428,0.09598016163489369,0.721829,0.7304176499999999,0.9414055,1.0231812,1.059743,1.0231812,0.7304176499999999,0.9414055
2022-04-26,28.0,0.9304029285714286,0.09788496345916527,0.707243,0.73131885,0.949992,1.03698975,1.058717,1.03698975,0.73131885,0.949992
2022-04-27,28.0,0.9458529999999999,0.0970991216605962,0.712911,0.747133,0.9730215,1.0466189,1.10271,1.0466189,0.747133,0.9730215
2022-04-28,28.0,0.9524792499999999,0.09249265854294919,0.729733,0.7689528,0.9733750000000001,1.0731270499999999,1.113911,1.0731270499999999,0.7689528,0.9733750000000001
2022-04-29,28.0,0.9501006785714284,0.08084705593945916,0.753706,0.7978118000000001,0.95782,1.06853145,1.091349,1.06853145,0.7978118000000001,0.95782
2022-04-30,28.0,0.9425341785714286,0.06424272847686434,0.786243,0.83459295,0.944156,1.0403125,1.060978,1.0403125,0.83459295,0.944156
2022-05-01,28.0,0.9341141785714288,0.04818126570147945,0.828597,0.8631438,0.9343015,1.01126095,1.031615,1.01126095,0.8631438,0.9343015
2022-05-02,28.0,0.9257574999999999,0.036438054153336466,0.865301,0.8843773,0.9195139999999999,0.99196365,1.003901,0.99196365,0.8843773,0.9195139999999999
2022-05-03,28.0,0.9173107142857143,0.030355472827515145,0.867364,0.8814311499999999,0.911142,0.97804925,0.984919,0.97804925,0.8814311499999999,0.911142
2022-05-04,28.0,0.9089052857142857,0.027790549355327605,0.866532,0.8692394,0.903167,0.9633617999999999,0.973819,0.9633617999999999,0.8692394,0.903167
2022-05-05,28.0,0.9025378571428572,0.02795305052949968,0.853209,0.8664346,0.8998625,0.9552432,0.962658,0.9552432,0.8664346,0.8998625
2022-05-06,28.0,0.8986535357142859,0.03151082600147088,0.838697,0.8541737,0.899232,0.94919165,0.952816,0.94919165,0.8541737,0.899232
2022-05-07,28.0,0.8962737499999999,0.038328637568064865,0.82357,0.83563675,0.898989,0.9448715,0.95435,0.9448715,0.83563675,0.898989
2022-05-08,28.0,0.893836642857143,0.04718076410306647,0.807637,0.8117189,0.9030395,0.95159605,0.961202,0.95159605,0.8117189,0.9030395
2022-05-09,28.0,0.8910386785714286,0.0558123799402656,0.774941,0.7853236,0.9060465,0.95479925,0.966197,0.95479925,0.7853236,0.9060465
2022-05-10,28.0,0.8876446428571428,0.06327199764989618,0.733788,0.7577822,0.9068075,0.9550146500000001,0.965897,0.9550146500000001,0.7577822,0.9068075
2022-05-11,28.0,0.8844468214285713,0.07016953248412737,0.686722,0.73122765,0.9089514999999999,0.9487692999999999,0.966196,0.9487692999999999,0.73122765,0.9089514999999999
2022-05-12,28.0,0.8825846785714287,0.07344604694102487,0.63172,0.7456207,0.9100090000000001,0.9384381,0.95449,0.9384381,0.7456207,0.9100090000000001
2022-05-13,28.0,0.8832635714285715,0.07460514499507022,0.583908,0.75202165,0.906465,0.93581595,0.938777,0.93581595,0.75202165,0.906465
2022-05-14,28.0,0.8897993571428572,0.06384442876138625,0.652026,0.7678865500000001,0.9091495,0.9354402,0.965612,0.9354402,0.7678865500000001,0.9091495
2022-05-15,28.0,0.9055471071428572,0.05173078862966768,0.801411,0.8158347,0.9063509999999999,0.9948547999999999,1.028531,0.9948547999999999,0.8158347,0.9063509999999999
2022-05-16,28.0,0.93197725,0.07442371212666676,0.821419,0.8529785,0.9142555,1.05438575,1.155031,1.05438575,0.8529785,0.9142555
2022-05-17,28.0,0.9706236428571428,0.12818323542700266,0.858678,0.87114885,0.9214235,1.2460638499999999,1.360506,1.2460638499999999,0.87114885,0.9214235
2022-05-18,28.0,1.0172601785714286,0.19183745125014592,0.85863,0.88666555,0.9442455000000001,1.3550707499999999,1.710107,1.3550707499999999,0.88666555,0.9442455000000001
2022-05-19,28.0,1.0627367499999998,0.2391325543980476,0.88779,0.8910038,0.9815385,1.4551877999999998,2.001996,1.4551877999999998,0.8910038,0.9815385
2022-05-20,28.0,1.1015457499999999,0.25071137669567145,0.890031,0.90046455,1.035063,1.5332164999999993,2.08526,1.5332164999999993,0.90046455,1.035063
2022-05-21,28.0,1.126746214285714,0.19452555901710022,0.910186,0.91570935,1.097176,1.5376800999999996,1.738775,1.5376800999999996,0.91570935,1.097176
2022-05-22,28.0,1.1529152857142857,0.14519731135146108,0.926822,0.9656020000000001,1.137781,1.3650368,1.599977,1.3650368,0.9656020000000001,1.137781
2022-05-23,28.0,1.1781051428571432,0.11701361125154193,0.980869,1.02343215,1.1675515,1.35893855,1.477488,1.35893855,1.02343215,1.1675515
2022-05-24,28.0,1.1929363214285715,0.09898766234085778,1.033723,1.04700865,1.1780344999999999,1.3380746,1.388322,1.3380746,1.04700865,1.1780344999999999
2022-05-25,28.0,1.2015442142857145,0.10056604823894007,0.951099,1.0061167,1.223546,1.31995555,1.348544,1.31995555,1.0061167,1.223546
2022-05-26,28.0,1.206497857142857,0.11166862142226529,0.848897,0.99936155,1.2402235,1.3219923,1.348561,1.3219923,0.99936155,1.2402235
2022-05-27,28.0,1.2110207142857146,0.1226118754253549,0.77825,1.0189918,1.237202,1.3520018,1.361116,1.3520018,1.0189918,1.237202
2022-05-28,28.0,1.2192216071428572,0.12060029530838462,0.896178,0.97599745,1.228879,1.373266,1.406065,1.373266,0.97599745,1.228879
2022-05-29,28.0,1.2318288928571428,0.12598974949407862,0.937057,0.9688512,1.2484639999999998,1.38212135,1.43952,1.38212135,0.9688512,1.2484639999999998
2022-05-30,28.0,1.2530353571428567,0.1391475268116313,0.933488,0.98227195,1.2633480000000001,1.4468044,1.478816,1.4468044,0.98227195,1.2633480000000001
2022-05-31,28.0,1.2859608928571427,0.14757928861772582,1.02947,1.0801076,1.265825,1.5455269999999999,1.576487,1.5455269999999999,1.0801076,1.265825
2022-06-01,28.0,1.3243309642857142,0.15678389472738447,1.117543,1.1696928,1.2682775,1.61095305,1.778335,1.61095305,1.1696928,1.2682775
2022-06-02,28.0,1.3630888214285715,0.15934508716317866,1.194469,1.19570935,1.3210015,1.635117,1.914065,1.635117,1.19570935,1.3210015
2022-06-03,28.0,1.3953407499999997,0.14647812816547426,1.251466,1.2541369,1.3640889999999999,1.61707725,1.941768,1.61707725,1.2541369,1.3640889999999999
2022-06-04,28.0,1.4172449285714286,0.11279142045942135,1.258047,1.29699865,1.3725800000000001,1.61747555,1.739209,1.61747555,1.29699865,1.3725800000000001
2022-06-05,28.0,1.4315759642857142,0.09277914638238015,1.301749,1.3428001999999999,1.398895,1.60409435,1.624105,1.60409435,1.3428001999999999,1.398895
2022-06-06,28.0,1.4339719642857143,0.08598199015016961,1.284516,1.34854425,1.413516,1.6146129,1.65034,1.6146129,1.34854425,1.413516
2022-06-07,28.0,1.422125678571429,0.08478249515609258,1.234886,1.29530195,1.4199235,1.5525251,1.5964,1.5525251,1.29530195,1.4199235
2022-06-08,28.0,1.4011613214285716,0.09300958586441849,1.193617,1.2254087,1.421554,1.52505015,1.547518,1.52505015,1.2254087,1.421554
2022-06-09,28.0,1.3737577499999998,0.10055202658201376,1.14601,1.18297625,1.399597,1.4933954999999999,1.543485,1.4933954999999999,1.18297625,1.399597
2022-06-10,28.0,1.345410857142857,0.10024619765384077,1.097978,1.1708861,1.3546285,1.4726011,1.532135,1.4726011,1.1708861,1.3546285
2022-06-11,28.0,1.316769535714286,0.09552260417633257,1.068354,1.12963605,1.325509,1.43961845,1.463002,1.43961845,1.12963605,1.325509
2022-06-12,28.0,1.2901583571428574,0.08432129847514443,1.068578,1.13443465,1.2943090000000002,1.4065907999999998,1.420797,1.4065907999999998,1.13443465,1.2943090000000002
2022-06-13,28.0,1.2668403214285713,0.06923617266903058,1.119241,1.1551381,1.2780155,1.3767233499999998,1.435999,1.3767233499999998,1.1551381,1.2780155
2022-06-14,28.0,1.2473763928571429,0.060590321349290745,1.156622,1.1750147999999998,1.2460395000000002,1.3180295999999998,1.47431,1.3180295999999998,1.1750147999999998,1.2460395000000002
2022-06-15,28.0,1.2317579642857144,0.06305921358267437,1.142424,1.1721025,1.221104,1.2956839,1.499624,1.2956839,1.1721025,1.221104
2022-06-16,28.0,1.2185632857142858,0.07020973807040833,1.119333,1.15757515,1.2010415,1.3254625,1.495176,1.3254625,1.15757515,1.2010415
2022-06-17,28.0,1.2038613928571427,0.06905980990059715,1.123693,1.1335433499999998,1.1877170000000001,1.36156685,1.390141,1.36156685,1.1335433499999998,1.1877170000000001
2022-06-18,28.0,1.1895628571428571,0.07216724597032781,1.121188,1.1261605000000001,1.162805,1.3473408999999998,1.385791,1.3473408999999998,1.1261605000000001,1.162805
2022-06-19,28.0,1.1738213928571428,0.0707765403800813,1.098047,1.11588005,1.145818,1.3094565999999999,1.385749,1.3094565999999999,1.11588005,1.145818
2022-06-20,28.0,1.1571891785714286,0.06388455535199793,1.090243,1.09846365,1.135697,1.3004620500000001,1.311448,1.3004620500000001,1.09846365,1.135697
2022-06-21,28.0,1.141013,0.05652111360990426,1.078341,1.0887091,1.1240155,1.26749185,1.289818,1.26749185,1.0887091,1.1240155
2022-06-22,28.0,1.1258676071428573,0.04996508698662183,1.07449,1.0774243000000001,1.1164035,1.2382796,1.278949,1.2382796,1.0774243000000001,1.1164035
2022-06-23,28.0,1.1122855,0.044325153301734026,1.045143,1.07568965,1.1026690000000001,1.2017121,1.261569,1.2017121,1.07568965,1.1026690000000001
2022-06-24,28.0,1.1019530357142857,0.038132502601170924,1.057005,1.0728084500000001,1.0926624999999999,1.17610585,1.243136,1.17610585,1.0728084500000001,1.0926624999999999
2022-06-25,28.0,1.0944109999999998,0.03594921050387412,1.031629,1.06059775,1.085936,1.1534609,1.226968,1.1534609,1.06059775,1.085936
2022-06-26,28.0,1.0905845,0.03573318033290212,1.031632,1.0587969000000002,1.0827339999999999,1.15531005,1.21267,1.15531005,1.0587969000000002,1.0827339999999999
2022-06-27,28.0,1.0900166785714285,0.03743979170274199,1.037419,1.05916765,1.0801485,1.17939975,1.199935,1.17939975,1.05916765,1.0801485
2022-06-28,28.0,1.0915434642857142,0.04191429147985131,1.051915,1.0573282,1.0752160000000002,1.1813671000000001,1.227437,1.1813671000000001,1.0573282,1.0752160000000002
2022-06-29,28.0,1.09329825,0.05035249019523378,1.045111,1.0503548999999999,1.0737199999999998,1.18031385,1.256304,1.18031385,1.0503548999999999,1.0737199999999998
2022-06-30,28.0,1.093530642857143,0.0587890182635009,1.035037,1.0392340500000001,1.0703035,1.20225455,1.268505,1.20225455,1.0392340500000001,1.0703035
2022-07-01,28.0,1.0898954285714286,0.06218139203582715,1.018183,1.03072125,1.0628595,1.20940885,1.234779,1.20940885,1.03072125,1.0628595
2022-07-02,28.0,1.081152607142857,0.06567973836525871,1.001439,1.0199736499999998,1.0516725,1.225122,1.245497,1.225122,1.0199736499999998,1.0516725
2022-07-03,28.0,1.064505607142857,0.06563736376786854,0.985055,1.0043963,1.044411,1.21449295,1.245499,1.21449295,1.0043963,1.044411
2022-07-04,28.0,1.0406293928571428,0.06252123239723907,0.967903,0.973647,1.0239655,1.1639435,1.244591,1.1639435,0.973647,1.0239655
2022-07-05,28.0,1.0117254285714288,0.057254464697606984,0.928451,0.9450965,1.002589,1.12638795,1.175856,1.12638795,0.9450965,1.002589
2022-07-06,28.0,0.9796751071428572,0.0548626559931045,0.888901,0.8999414,0.9739585,1.07942005,1.107286,1.07942005,0.8999414,0.9739585
2022-07-07,28.0,0.9454447857142858,0.05527667354476574,0.845772,0.85526765,0.9414944999999999,1.0378174,1.054061,1.0378174,0.85526765,0.9414944999999999
2022-07-08,28.0,0.9110371428571428,0.05739317996114965,0.792966,0.81762995,0.913611,0.9962185,1.015718,0.9962185,0.81762995,0.913611
2022-07-09,28.0,0.8797812857142857,0.05994793215589006,0.74574,0.7940675500000001,0.8947769999999999,0.9662252,0.979519,0.9662252,0.7940675500000001,0.8947769999999999
2022-07-10,28.0,0.8558133928571429,0.057034199465687246,0.750888,0.7584369,0.8559105,0.93777515,0.954953,0.93777515,0.7584369,0.8559105
2022-07-11,28.0,0.8402537499999999,0.04984722386758922,0.758571,0.77290135,0.8438945,0.9151425,0.933822,0.9151425,0.77290135,0.8438945
2022-07-12,28.0,0.8323251785714286,0.045354287126408564,0.764039,0.7789590000000001,0.832675,0.9035065,0.912214,0.9035065,0.7789590000000001,0.832675
2022-07-13,28.0,0.8318827142857143,0.04689119194306398,0.758504,0.7660651500000001,0.8334325,0.8924968999999999,0.902585,0.8924968999999999,0.7660651500000001,0.8334325
2022-07-14,28.0,0.8389530357142858,0.052433619529827204,0.758504,0.76130555,0.848571,0.9097535999999999,0.912453,0.9097535999999999,0.76130555,0.848571
2022-07-15,28.0,0.8523586785714284,0.05933824541592889,0.760412,0.7645202,0.8689555,0.93080045,0.971578,0.93080045,0.7645202,0.8689555
2022-07-16,28.0,0.8673585,0.06594420026754381,0.767583,0.7724956,0.8695765,0.94641475,1.025086,0.94641475,0.7724956,0.8695765
2022-07-17,28.0,0.8770469999999999,0.06412099052283605,0.774365,0.7843737,0.8711875,0.9845563,1.002254,0.9845563,0.7843737,0.8711875
2022-07-18,28.0,0.8793774285714286,0.05319279178431533,0.783669,0.7989223,0.882425,0.96484325,0.968733,0.96484325,0.7989223,0.882425
2022-07-19,28.0,0.8771725,0.041725769846658274,0.795906,0.81645705,0.8763019999999999,0.9381977,0.940065,0.9381977,0.81645705,0.8763019999999999
2022-07-20,28.0,0.8707543571428571,0.033843434172797324,0.811493,0.82301395,0.8721209999999999,0.9184311,0.960521,0.9184311,0.82301395,0.8721209999999999
2022-07-21,28.0,0.8601757142857144,0.03251655864536661,0.806574,0.81938975,0.8610045,0.8977520999999999,0.975924,0.8977520999999999,0.81938975,0.8610045
2022-07-22,28.0,0.8454741428571431,0.0321438459563837,0.792928,0.7971037,0.84493,0.8828089,0.954294,0.8828089,0.7971037,0.84493
2022-07-23,28.0,0.8310180357142857,0.03296903238616745,0.770673,0.79235965,0.83626,0.8699335,0.926457,0.8699335,0.79235965,0.83626
2022-07-24,28.0,0.8203601785714285,0.03477866961233521,0.752111,0.77111725,0.8264095,0.8576116,0.898085,0.8576116,0.77111725,0.8264095
2022-07-25,28.0,0.8154246785714286,0.03608541977960953,0.717041,0.7574165,0.818028,0.8554118,0.868583,0.8554118,0.7574165,0.818028
2022-07-26,28.0,0.8149609285714285,0.03821703712562468,0.715936,0.7515817,0.818886,0.86288595,0.886226,0.86288595,0.7515817,0.818886
2022-07-27,28.0,0.8194198214285713,0.04198192456200518,0.741108,0.7597392000000001,0.809426,0.8984443999999999,0.922577,0.8984443999999999,0.7597392000000001,0.809426
2022-07-28,28.0,0.8288276785714287,0.050891072652358905,0.77403,0.7770831,0.81182,0.94750735,0.97296,0.94750735,0.7770831,0.81182
2022-07-29,28.0,0.8438008928571427,0.06449884373430402,0.765433,0.78644415,0.8266085,0.9906771,1.036481,0.9906771,0.78644415,0.8266085
2022-07-30,28.0,0.8605155,0.07799579532897911,0.773075,0.79199815,0.8346549999999999,1.0316395,1.08714,1.0316395,0.79199815,0.8346549999999999
2022-07-31,28.0,0.8760221428571429,0.0886395736525857,0.788682,0.79898495,0.8411165,1.0751194499999999,1.113446,1.0751194499999999,0.79898495,0.8411165
2022-08-01,28.0,0.8872811785714285,0.09804651352973906,0.806458,0.8098982,0.8502485,1.1002739499999998,1.191797,1.1002739499999998,0.8098982,0.8502485
2022-08-02,28.0,0.8932836428571429,0.09776523363317456,0.815362,0.8207528,0.8639435,1.1103471,1.209217,1.1103471,0.8207528,0.8639435
2022-08-03,28.0,0.8925949285714284,0.0853579764438409,0.819464,0.8275324000000001,0.8683155,1.08842695,1.155455,1.08842695,0.8275324000000001,0.8683155
2022-08-04,28.0,0.8864036071428572,0.0678068175023936,0.81956,0.82615635,0.8707834999999999,1.05086265,1.079127,1.05086265,0.82615635,0.8707834999999999
2022-08-05,28.0,0.8748849642857143,0.05329182534455198,0.776521,0.795264,0.8690070000000001,0.9723812499999999,1.015433,0.9723812499999999,0.795264,0.8690070000000001
2022-08-06,28.0,0.8612533928571429,0.05143369068597633,0.724968,0.7604182500000001,0.8521815,0.923277,0.950625,0.923277,0.7604182500000001,0.8521815
2022-08-07,28.0,0.84688975,0.05807724594826433,0.692032,0.7317929,0.8510495,0.9112335,0.938237,0.9112335,0.7317929,0.8510495
2022-08-08,28.0,0.8337501071428571,0.06751990909701802,0.673903,0.68701415,0.851723,0.8979053499999999,0.929212,0.8979053499999999,0.68701415,0.851723
2022-08-09,28.0,0.8230259999999999,0.07819032221776887,0.590227,0.68253475,0.858068,0.8886996,0.914034,0.8886996,0.68253475,0.858068
2022-08-10,28.0,0.8169087142857141,0.08403874241829586,0.585707,0.63598535,0.8568644999999999,0.88695315,0.898169,0.88695315,0.63598535,0.8568644999999999
2022-08-11,28.0,0.8165586428571429,0.08400313668535739,0.604432,0.61241985,0.8421195,0.88725895,0.890308,0.88725895,0.61241985,0.8421195
2022-08-12,28.0,0.8234954642857143,0.07717278972994548,0.623853,0.63332275,0.8411150000000001,0.8924173,0.898551,0.8924173,0.63332275,0.8411150000000001
2022-08-13,28.0,0.8372633214285713,0.0667694427725147,0.646001,0.682056,0.8462625,0.9026242,0.908479,0.9026242,0.682056,0.8462625
2022-08-14,28.0,0.8567402857142856,0.05407265032846988,0.683496,0.7587744000000001,0.8650415,0.9152906,0.919363,0.9152906,0.7587744000000001,0.8650415
2022-08-15,28.0,0.8803176071428572,0.045131712620941004,0.74158,0.819565,0.886174,0.9420501499999999,0.954861,0.9420501499999999,0.819565,0.886174
2022-08-16,28.0,0.9053294642857141,0.05494478675602757,0.817401,0.83362875,0.905898,0.97165025,1.110415,0.97165025,0.83362875,0.905898
2022-08-17,28.0,0.9254293571428571,0.0612040853963284,0.818641,0.84602045,0.9237955,1.0496361999999997,1.114735,1.0496361999999997,0.84602045,0.9237955
2022-08-18,28.0,0.9405293928571429,0.06466604443534506,0.820547,0.834552,0.941164,1.08274495,1.099495,1.08274495,0.834552,0.941164
2022-08-19,28.0,0.9518451785714285,0.06782859672081591,0.803653,0.8340847,0.9556845,1.0790612499999999,1.10204,1.0790612499999999,0.8340847,0.9556845
2022-08-20,28.0,0.9623866428571428,0.07104098473323497,0.79111,0.8429138500000001,0.971926,1.0621051,1.123898,1.0621051,0.8429138500000001,0.971926
2022-08-21,28.0,0.9738769285714286,0.07208116110275026,0.827598,0.83242615,0.9847035,1.0666275,1.14432,1.0666275,0.83242615,0.9847035
2022-08-22,28.0,0.9869131071428571,0.07083969007520471,0.828297,0.85767645,0.9898484999999999,1.0898648,1.163044,1.0898648,0.85767645,0.9898484999999999
2022-08-23,28.0,1.00256125,0.06803661212341104,0.835752,0.8821038,1.003721,1.1192775499999998,1.17989,1.1192775499999998,0.8821038,1.003721
2022-08-24,28.0,1.0216088928571427,0.06434523494938686,0.874858,0.93354535,1.0125955,1.1471586,1.194751,1.1471586,0.93354535,1.0125955
2022-08-25,28.0,1.0418531071428572,0.06538492008290103,0.93205,0.9741657,1.0216735,1.17296355,1.199241,1.17296355,0.9741657,1.0216735
2022-08-26,28.0,1.0595590357142857,0.07002115427893367,0.98425,0.9969565499999999,1.0265205,1.18726395,1.193917,1.18726395,0.9969565499999999,1.0265205
2022-08-27,28.0,1.0712286071428572,0.07484228465411352,0.988185,0.9986186,1.041307,1.1946542,1.250072,1.1946542,0.9986186,1.041307
2022-08-28,28.0,1.075033535714286,0.07645270249830922,0.992887,0.9955882,1.0508385,1.2061819999999999,1.23978,1.2061819999999999,0.9955882,1.0508385
2022-08-29,28.0,1.0725204642857145,0.07601951561592692,0.989564,0.9992032999999999,1.028837,1.2103943,1.217997,1.2103943,0.9992032999999999,1.028837
2022-08-30,28.0,1.0656291428571427,0.07368927816462364,0.999119,1.0001507,1.0232675,1.18617015,1.268015,1.18617015,1.0001507,1.0232675
2022-08-31,28.0,1.0555708214285715,0.06702359149005813,0.969777,0.9995285,1.027663,1.1740188999999999,1.230364,1.1740188999999999,0.9995285,1.027663
2022-09-01,28.0,1.0448188214285714,0.0613672878392447,0.945467,0.9769879,1.027985,1.16321615,1.186193,1.16321615,0.9769879,1.027985
2022-09-02,28.0,1.0363856071428572,0.054993451848136254,0.948398,0.9635099500000001,1.0246805,1.14498645,1.148581,1.14498645,0.9635099500000001,1.0246805
2022-09-03,28.0,1.0338242142857141,0.048696570120573546,0.943226,0.9680714500000001,1.025678,1.11951745,1.127469,1.11951745,0.9680714500000001,1.025678
2022-09-04,28.0,1.038516,0.04403220581616411,0.942976,0.9658724000000001,1.039073,1.10102385,1.10846,1.10102385,0.9658724000000001,1.039073
2022-09-05,28.0,1.0495177857142857,0.044114978491275665,0.942959,0.9869779,1.0541645,1.0959173999999998,1.174576,1.0959173999999998,0.9869779,1.0541645
2022-09-06,28.0,1.064802892857143,0.052781981426983836,0.990608,1.0103191999999999,1.056905,1.1561514499999999,1.255306,1.1561514499999999,1.0103191999999999,1.056905
2022-09-07,28.0,1.0834863214285715,0.07095903254959399,1.001341,1.02542515,1.065417,1.2447547499999998,1.328344,1.2447547499999998,1.02542515,1.065417
2022-09-08,28.0,1.1040720357142857,0.09159853233842906,1.012209,1.0377265,1.0743105000000002,1.3264030999999998,1.39005,1.3264030999999998,1.0377265,1.0743105000000002
2022-09-09,28.0,1.1232988928571428,0.11078397967026048,1.023125,1.0495995,1.081542,1.3963792,1.434934,1.3963792,1.0495995,1.081542
2022-09-10,28.0,1.1394344642857142,0.12501068946189928,1.033999,1.06113635,1.0846195,1.43735285,1.463543,1.43735285,1.06113635,1.0846195
2022-09-11,28.0,1.1520954642857144,0.1327408869398998,1.047011,1.06237725,1.0892285,1.45712855,1.463614,1.45712855,1.06237725,1.0892285
2022-09-12,28.0,1.1631824285714285,0.1337917536188315,1.065093,1.0696994000000002,1.0982995,1.457427,1.463619,1.457427,1.0696994000000002,1.0982995
2022-09-13,28.0,1.175713,0.12814953111776767,1.083078,1.08728685,1.1136945,1.44754345,1.461253,1.44754345,1.08728685,1.1136945
2022-09-14,28.0,1.190355142857143,0.12170957378049883,1.082912,1.09222605,1.1452145,1.43693005,1.450371,1.43693005,1.09222605,1.1452145
2022-09-15,28.0,1.2075113571428575,0.11478211375252396,1.090359,1.09740535,1.1708355,1.42524685,1.438232,1.42524685,1.09740535,1.1708355
2022-09-16,28.0,1.2313136071428572,0.10859723981873276,1.103466,1.10929385,1.1960700000000002,1.414363,1.42537,1.414363,1.10929385,1.1960700000000002
2022-09-17,28.0,1.25806075,0.10717478007359789,1.114174,1.13066905,1.21533,1.4220173,1.530041,1.4220173,1.13066905,1.21533
