date,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
2021-07-24,0.8302368459394517,0.013512470902533994,0.8035560049372007,0.8569176869417027,0.6171867878539627,1.0432869040249406
2021-07-25,0.8499572544563985,0.017042031162517228,0.8163071746832564,0.8836073342295405,0.6359227062115377,1.0639918027012594
2021-07-26,0.8674413639035992,0.02044351169983987,0.827074943200425,0.9078077846067734,0.6522486412245353,1.082634086582663
2021-07-27,0.8840908266248682,0.023632404192900143,0.8374278274354707,0.9307538258142656,0.6676286002042002,1.100553053045536
2021-07-28,0.8813142494291741,0.021926824285182122,0.8380189767394449,0.9246095221189033,0.6655529447174144,1.0970755541409338
2021-07-29,0.8921947125883383,0.018082671619876603,0.8564898522511094,0.9278995729255671,0.6778275112133522,1.1065619139633243
2021-07-30,0.916807687910399,0.018072509321976505,0.881122893381744,0.952492482439054,0.7024438277702272,1.1311715480505709
2021-07-31,0.927807715752115,0.015195449717025062,0.8978037748902244,0.9578116566140055,0.7143160380668088,1.1412993934374212
2021-08-01,0.9642020368699767,0.010203692541606784,0.9440544931452083,0.9843495805947452,0.7518712018700072,1.1765328718699464
2021-08-02,0.9768202640841205,0.009801445955187978,0.9574669701522545,0.9961735580159865,0.7645633208298278,1.1890772073384133
2021-08-03,0.9723257428298986,0.01053308778016773,0.9515277968174705,0.9931236888423267,0.7599322058943818,1.1847192797654154
2021-08-04,0.978547927895763,0.010487835668733419,0.9578393337419921,0.9992565220495337,0.7661631218349988,1.1909327339565272
2021-08-05,0.989860073124448,0.013069985176021547,0.9640529354885169,1.015667210760379,0.7769176669987476,1.2028024792501484
2021-08-06,0.9993606917516957,0.01480100590640272,0.97013559383211,1.0285857896712816,0.7859770786928383,1.212744304810553
2021-08-07,1.0045152359730989,0.01375517893385838,0.9773551595711608,1.0316753123750368,0.7914046315353986,1.2176258404107991
2021-08-08,1.021611353640512,0.014751091914093354,0.9924848126245599,1.050737894656464,0.8082412166362987,1.2349814906447254
2021-08-09,1.019413443384603,0.012911969506245388,0.9939183131521713,1.0449085736170345,0.8065086251225179,1.2323182616466881
2021-08-10,1.016274146518244,0.010804227439378039,0.9949408258738204,1.0376074671626678,0.8038275166476796,1.2287207763888086
2021-08-11,1.008597014757698,0.009345199861968042,0.9901445945119922,1.0270494350034036,0.7964203153145994,1.2207737142007964
2021-08-12,1.0107154667649443,0.00993055916835235,0.9911072343294859,1.0303236992004028,0.7984351267593617,1.2229958067705269
2021-08-13,1.0170738807914195,0.01127224979993311,0.9948164338138078,1.0393313277690313,0.8045324638402661,1.2296152977425727
2021-08-14,1.019524147847618,0.011898743352921138,0.9960296676880829,1.0430186280071532,0.8068496299297216,1.2321986657655144
2021-08-15,1.0180248838429873,0.012706115381794548,0.9929362196968656,1.043113547989109,0.8051683569468648,1.2308814107391097
2021-08-16,1.0104810828181634,0.012495383753738818,0.9858085155578634,1.0351536500784633,0.7976731986858859,1.223288966950441
